# Tau / ps;  Occurrence;  1-exp fit;  2-exp fit;  3-exp fit
24.75000000;  0.2408675321; 0.1881160944; 0.2655845860; 0.2422989320
24.76000000;  0.2409108563; 0.1879906778; 0.2655407064; 0.2422691154
24.77000000;  0.2407565450; 0.1878653447; 0.2654968341; 0.2422393161
24.78000000;  0.2409188837; 0.1877400952; 0.2654529690; 0.2422095339
24.79000000;  0.2407853371; 0.1876149293; 0.2654091111; 0.2421797690
24.80000000;  0.2408411834; 0.1874898467; 0.2653652605; 0.2421500211
24.81000000;  0.2407749293; 0.1873648476; 0.2653214171; 0.2421202904
24.82000000;  0.2408099961; 0.1872399318; 0.2652775810; 0.2420905768
24.83000000;  0.2408004232; 0.1871150992; 0.2652337521; 0.2420608803
24.84000000;  0.2407341554; 0.1869903499; 0.2651899305; 0.2420312008
24.85000000;  0.2407430035; 0.1868656838; 0.2651461161; 0.2420015384
24.86000000;  0.2408378479; 0.1867411008; 0.2651023089; 0.2419718930
24.87000000;  0.2405939003; 0.1866166008; 0.2650585090; 0.2419422645
24.88000000;  0.2406625202; 0.1864921839; 0.2650147163; 0.2419126530
24.89000000;  0.2404979285; 0.1863678499; 0.2649709309; 0.2418830584
24.90000000;  0.2406525656; 0.1862435988; 0.2649271526; 0.2418534807
24.91000000;  0.2405101685; 0.1861194305; 0.2648833817; 0.2418239198
24.92000000;  0.2405960515; 0.1859953450; 0.2648396179; 0.2417943758
24.93000000;  0.2405245384; 0.1858713422; 0.2647958614; 0.2417648487
24.94000000;  0.2405541786; 0.1857474221; 0.2647521121; 0.2417353383
24.95000000;  0.2404878552; 0.1856235847; 0.2647083700; 0.2417058447
24.96000000;  0.2404631280; 0.1854998297; 0.2646646352; 0.2416763678
24.97000000;  0.2405320121; 0.1853761573; 0.2646209076; 0.2416469077
24.98000000;  0.2404008989; 0.1852525674; 0.2645771872; 0.2416174643
24.99000000;  0.2403470822; 0.1851290598; 0.2645334740; 0.2415880375
25.00000000;  0.2402771813; 0.1850056346; 0.2644897681; 0.2415586274
25.01000000;  0.2403671149; 0.1848822917; 0.2644460694; 0.2415292339
25.02000000;  0.2402288683; 0.1847590310; 0.2644023779; 0.2414998569
25.03000000;  0.2403039111; 0.1846358525; 0.2643586936; 0.2414704966
25.04000000;  0.2402581142; 0.1845127561; 0.2643150165; 0.2414411528
25.05000000;  0.2403080975; 0.1843897418; 0.2642713467; 0.2414118255
25.06000000;  0.2402473948; 0.1842668095; 0.2642276840; 0.2413825148
25.07000000;  0.2401668162; 0.1841439591; 0.2641840286; 0.2413532204
25.08000000;  0.2401659451; 0.1840211907; 0.2641403804; 0.2413239426
25.09000000;  0.2401849450; 0.1838985041; 0.2640967394; 0.2412946811
25.10000000;  0.2401970864; 0.1837758993; 0.2640531056; 0.2412654361
25.11000000;  0.2401209817; 0.1836533762; 0.2640094791; 0.2412362074
25.12000000;  0.2401397457; 0.1835309348; 0.2639658597; 0.2412069951
25.13000000;  0.2400588967; 0.1834085751; 0.2639222475; 0.2411777991
25.14000000;  0.2401145735; 0.1832862969; 0.2638786426; 0.2411486194
25.15000000;  0.2401297907; 0.1831641003; 0.2638350448; 0.2411194560
25.16000000;  0.2401866611; 0.1830419851; 0.2637914543; 0.2410903088
25.17000000;  0.2400818927; 0.1829199513; 0.2637478709; 0.2410611779
25.18000000;  0.2399489470; 0.1827979989; 0.2637042948; 0.2410320631
25.19000000;  0.2400810864; 0.1826761278; 0.2636607259; 0.2410029646
25.20000000;  0.2401116922; 0.1825543380; 0.2636171641; 0.2409738821
25.21000000;  0.2400495058; 0.1824326293; 0.2635736096; 0.2409448159
25.22000000;  0.2399894429; 0.1823110018; 0.2635300622; 0.2409157657
25.23000000;  0.2399691473; 0.1821894554; 0.2634865221; 0.2408867316
25.24000000;  0.2398782936; 0.1820679900; 0.2634429891; 0.2408577135
25.25000000;  0.2398927956; 0.1819466056; 0.2633994633; 0.2408287115
25.26000000;  0.2399186654; 0.1818253021; 0.2633559447; 0.2407997255
25.27000000;  0.2398855736; 0.1817040795; 0.2633124333; 0.2407707555
25.28000000;  0.2397705388; 0.1815829377; 0.2632689291; 0.2407418015
25.29000000;  0.2397218038; 0.1814618767; 0.2632254321; 0.2407128633
25.30000000;  0.2397694595; 0.1813408964; 0.2631819423; 0.2406839411
25.31000000;  0.2397377727; 0.1812199968; 0.2631384597; 0.2406550348
25.32000000;  0.2396144125; 0.1810991777; 0.2630949842; 0.2406261444
25.33000000;  0.2394758775; 0.1809784392; 0.2630515159; 0.2405972698
25.34000000;  0.2395251883; 0.1808577812; 0.2630080548; 0.2405684110
25.35000000;  0.2396088572; 0.1807372036; 0.2629646009; 0.2405395680
25.36000000;  0.2395115234; 0.1806167065; 0.2629211542; 0.2405107408
25.37000000;  0.2395686638; 0.1804962896; 0.2628777146; 0.2404819293
25.38000000;  0.2394239256; 0.1803759531; 0.2628342823; 0.2404531336
25.39000000;  0.2394616362; 0.1802556968; 0.2627908571; 0.2404243535
25.40000000;  0.2393038414; 0.1801355206; 0.2627474390; 0.2403955892
25.41000000;  0.2394830353; 0.1800154246; 0.2627040282; 0.2403668405
25.42000000;  0.2393062630; 0.1798954086; 0.2626606245; 0.2403381074
25.43000000;  0.2392790313; 0.1797754727; 0.2626172280; 0.2403093899
25.44000000;  0.2391197677; 0.1796556167; 0.2625738386; 0.2402806880
25.45000000;  0.2391937423; 0.1795358406; 0.2625304565; 0.2402520017
25.46000000;  0.2392108303; 0.1794161444; 0.2624870815; 0.2402233309
25.47000000;  0.2390377849; 0.1792965280; 0.2624437136; 0.2401946756
25.48000000;  0.2390451452; 0.1791769913; 0.2624003530; 0.2401660359
