
>>> Condition Data >>>

    9397345 of 4400220000 molecules passed the conditions (0.21 percent).

List of reference molecules (C2H3O2) that passed the conditions:

  - 1175:    52.5324 percent of the time (10507 hits)
  - 1176:    68.5516 percent of the time (13711 hits)
  - 1177:    17.1541 percent of the time (3431 hits)
  - 1178:    22.9489 percent of the time (4590 hits)
  - 1182:     0.0200 percent of the time (4 hits)
  - 1183:     8.8946 percent of the time (1779 hits)
  - 1184:     7.0096 percent of the time (1402 hits)
  - 1186:    54.1423 percent of the time (10829 hits)
  - 1187:     9.3395 percent of the time (1868 hits)
  - 1188:    11.3944 percent of the time (2279 hits)
  - 1189:    78.7011 percent of the time (15741 hits)
  - 1190:    11.7444 percent of the time (2349 hits)
  - 1191:    22.8539 percent of the time (4571 hits)
  - 1192:    11.0544 percent of the time (2211 hits)
  - 1193:    11.8344 percent of the time (2367 hits)
  - 1194:    60.6970 percent of the time (12140 hits)
  - 1195:     1.9699 percent of the time (394 hits)
  - 1196:    16.0842 percent of the time (3217 hits)
  - 1197:    67.7616 percent of the time (13553 hits)
  - 1198:     6.9497 percent of the time (1390 hits)
  - 1199:     0.0050 percent of the time (1 hits)
  - 1200:    18.1141 percent of the time (3623 hits)
  - 1201:     1.5799 percent of the time (316 hits)
  - 1202:     6.4297 percent of the time (1286 hits)
  - 1203:     0.0950 percent of the time (19 hits)
  - 1204:     0.1650 percent of the time (33 hits)
  - 1205:    99.9450 percent of the time (19990 hits)
  - 1208:    25.0537 percent of the time (5011 hits)
  - 1209:     7.2546 percent of the time (1451 hits)
  - 1210:     3.0348 percent of the time (607 hits)
  - 1211:    59.5970 percent of the time (11920 hits)
  - 1212:    17.8141 percent of the time (3563 hits)
  - 1213:    12.1094 percent of the time (2422 hits)
  - 1214:    12.4094 percent of the time (2482 hits)
  - 1215:     4.7848 percent of the time (957 hits)
  - 1216:     2.9849 percent of the time (597 hits)
  - 1217:     0.6750 percent of the time (135 hits)
  - 1218:    39.4230 percent of the time (7885 hits)
  - 1221:   100.0000 percent of the time (20001 hits)
  - 1222:     6.8497 percent of the time (1370 hits)
  - 1223:    10.4945 percent of the time (2099 hits)
  - 1224:     0.6150 percent of the time (123 hits)
  - 1225:     8.1546 percent of the time (1631 hits)
  - 1226:     0.0150 percent of the time (3 hits)
  - 1227:     0.0150 percent of the time (3 hits)
  - 1228:     0.0800 percent of the time (16 hits)
  - 1229:     0.0150 percent of the time (3 hits)
  - 1230:    10.5345 percent of the time (2107 hits)
  - 1231:    96.0952 percent of the time (19220 hits)
  - 1232:     2.2949 percent of the time (459 hits)
  - 1233:     4.4698 percent of the time (894 hits)
  - 1234:     4.4998 percent of the time (900 hits)
  - 1238:     3.7698 percent of the time (754 hits)
  - 1239:     2.6999 percent of the time (540 hits)
  - 1240:     5.0697 percent of the time (1014 hits)
  - 1241:    17.8141 percent of the time (3563 hits)
  - 1242:     4.2848 percent of the time (857 hits)
  - 1243:     1.0099 percent of the time (202 hits)
  - 1244:     5.4597 percent of the time (1092 hits)
  - 1245:    14.9793 percent of the time (2996 hits)
  - 1246:    93.2553 percent of the time (18652 hits)
  - 1249:    17.5141 percent of the time (3503 hits)
  - 1250:     0.8950 percent of the time (179 hits)
  - 1251:    13.9743 percent of the time (2795 hits)
  - 1252:     2.1199 percent of the time (424 hits)
  - 1253:     5.3747 percent of the time (1075 hits)
  - 1254:    38.0581 percent of the time (7612 hits)
  - 1255:    54.2923 percent of the time (10859 hits)
  - 1256:     1.2699 percent of the time (254 hits)
  - 1257:     0.9200 percent of the time (184 hits)
  - 1258:     4.3898 percent of the time (878 hits)
  - 1259:     2.4949 percent of the time (499 hits)
  - 1260:     2.3099 percent of the time (462 hits)
  - 1261:     1.1149 percent of the time (223 hits)
  - 1262:     9.0845 percent of the time (1817 hits)
  - 1263:     6.7947 percent of the time (1359 hits)
  - 1264:     0.6300 percent of the time (126 hits)
  - 1265:    99.8200 percent of the time (19965 hits)
  - 1266:    39.5430 percent of the time (7909 hits)
  - 1267:    99.1950 percent of the time (19840 hits)
  - 1268:    29.1385 percent of the time (5828 hits)
  - 1269:     1.2799 percent of the time (256 hits)
  - 1271:     5.1797 percent of the time (1036 hits)
  - 1272:     0.3150 percent of the time (63 hits)
  - 1273:     4.9548 percent of the time (991 hits)
  - 1274:     0.0550 percent of the time (11 hits)
  - 1276:     0.4100 percent of the time (82 hits)
  - 1277:     7.6146 percent of the time (1523 hits)
  - 1278:    13.6143 percent of the time (2723 hits)
  - 1279:     5.3647 percent of the time (1073 hits)
  - 1280:     1.6349 percent of the time (327 hits)
  - 1281:     0.8900 percent of the time (178 hits)
  - 1282:    49.2075 percent of the time (9842 hits)
  - 1283:    39.6980 percent of the time (7940 hits)
  - 1284:     7.4846 percent of the time (1497 hits)
  - 1285:    84.4808 percent of the time (16897 hits)
  - 1286:    43.1278 percent of the time (8626 hits)
  - 1287:    28.0836 percent of the time (5617 hits)
  - 1288:    98.1501 percent of the time (19631 hits)
  - 1289:    27.8136 percent of the time (5563 hits)
  - 1290:    39.6630 percent of the time (7933 hits)
  - 1291:     5.1547 percent of the time (1031 hits)
  - 1292:    37.9231 percent of the time (7585 hits)
  - 1293:     2.1699 percent of the time (434 hits)
  - 1294:    12.8394 percent of the time (2568 hits)
  - 1295:     2.3649 percent of the time (473 hits)
  - 1296:    34.2633 percent of the time (6853 hits)
  - 1297:     2.8149 percent of the time (563 hits)
  - 1298:    98.6101 percent of the time (19723 hits)
  - 1299:    31.5084 percent of the time (6302 hits)
  - 1300:     4.1148 percent of the time (823 hits)
  - 1301:    30.6485 percent of the time (6130 hits)
  - 1302:    80.2260 percent of the time (16046 hits)
  - 1303:    20.0890 percent of the time (4018 hits)
  - 1304:     1.6399 percent of the time (328 hits)
  - 1305:     3.3148 percent of the time (663 hits)
  - 1306:    26.5687 percent of the time (5314 hits)
  - 1307:    83.6158 percent of the time (16724 hits)
  - 1308:     9.4545 percent of the time (1891 hits)
  - 1309:     2.5199 percent of the time (504 hits)
  - 1310:     7.7096 percent of the time (1542 hits)
  - 1311:    15.0592 percent of the time (3012 hits)
  - 1312:    22.8739 percent of the time (4575 hits)
  - 1313:     0.0300 percent of the time (6 hits)
  - 1314:     5.5697 percent of the time (1114 hits)
  - 1315:    63.6468 percent of the time (12730 hits)
  - 1316:     8.4196 percent of the time (1684 hits)
  - 1317:     0.6700 percent of the time (134 hits)
  - 1318:     1.7799 percent of the time (356 hits)
  - 1319:    89.2355 percent of the time (17848 hits)
  - 1320:     8.4196 percent of the time (1684 hits)
  - 1321:     2.2799 percent of the time (456 hits)
  - 1322:     3.3998 percent of the time (680 hits)
  - 1323:    93.5403 percent of the time (18709 hits)
  - 1324:    10.9845 percent of the time (2197 hits)
  - 1325:     0.1050 percent of the time (21 hits)
  - 1326:    95.4952 percent of the time (19100 hits)
  - 1327:    13.9343 percent of the time (2787 hits)
  - 1328:    17.1691 percent of the time (3434 hits)
  - 1329:    13.6793 percent of the time (2736 hits)
  - 1330:     4.7548 percent of the time (951 hits)
  - 1331:     0.1900 percent of the time (38 hits)
  - 1333:    50.4575 percent of the time (10092 hits)
  - 1334:    48.9076 percent of the time (9782 hits)
  - 1335:   100.0000 percent of the time (20001 hits)
  - 1336:    98.9751 percent of the time (19796 hits)
  - 1337:    13.1793 percent of the time (2636 hits)
  - 1338:     0.2750 percent of the time (55 hits)
  - 1342:     3.4398 percent of the time (688 hits)
  - 1343:     1.0299 percent of the time (206 hits)
  - 1344:    55.2172 percent of the time (11044 hits)
  - 1345:     6.4647 percent of the time (1293 hits)
  - 1346:    18.9741 percent of the time (3795 hits)
  - 1347:     2.4399 percent of the time (488 hits)
  - 1348:     0.4450 percent of the time (89 hits)
  - 1349:    74.2413 percent of the time (14849 hits)
  - 1350:     1.3399 percent of the time (268 hits)
  - 1351:    13.8193 percent of the time (2764 hits)
  - 1352:    61.2769 percent of the time (12256 hits)
  - 1353:    38.2481 percent of the time (7650 hits)
  - 1354:    26.6137 percent of the time (5323 hits)
  - 1355:     5.5447 percent of the time (1109 hits)
  - 1356:    10.1845 percent of the time (2037 hits)
  - 1357:     3.1848 percent of the time (637 hits)
  - 1358:     1.5749 percent of the time (315 hits)
  - 1359:     4.5448 percent of the time (909 hits)
  - 1360:    99.8650 percent of the time (19974 hits)
  - 1361:     1.6099 percent of the time (322 hits)
  - 1362:     0.1000 percent of the time (20 hits)
  - 1364:    88.3456 percent of the time (17670 hits)
  - 1365:     0.2500 percent of the time (50 hits)
  - 1366:     8.7196 percent of the time (1744 hits)
  - 1367:     6.4497 percent of the time (1290 hits)
  - 1368:     6.2547 percent of the time (1251 hits)
  - 1369:    24.7238 percent of the time (4945 hits)
  - 1370:    13.5843 percent of the time (2717 hits)
  - 1371:    11.4894 percent of the time (2298 hits)
  - 1372:    24.0488 percent of the time (4810 hits)
  - 1373:    83.6208 percent of the time (16725 hits)
  - 1374:   100.0000 percent of the time (20001 hits)
  - 1375:    34.1633 percent of the time (6833 hits)
  - 1376:     0.5850 percent of the time (117 hits)
  - 1377:     0.2150 percent of the time (43 hits)
  - 1379:     1.9599 percent of the time (392 hits)
  - 1380:     0.5050 percent of the time (101 hits)
  - 1381:     0.0250 percent of the time (5 hits)
  - 1382:     0.4050 percent of the time (81 hits)
  - 1383:    17.2541 percent of the time (3451 hits)
  - 1385:     9.8995 percent of the time (1980 hits)
  - 1386:     1.4399 percent of the time (288 hits)
  - 1387:     5.6547 percent of the time (1131 hits)
  - 1388:     1.9449 percent of the time (389 hits)
  - 1389:     0.1100 percent of the time (22 hits)
  - 1391:     3.9898 percent of the time (798 hits)
  - 1392:    86.8607 percent of the time (17373 hits)
  - 1393:     5.3597 percent of the time (1072 hits)
  - 1394:    14.4443 percent of the time (2889 hits)
  - 1395:    12.5144 percent of the time (2503 hits)
  - 1396:     0.8100 percent of the time (162 hits)
  - 1400:     0.2300 percent of the time (46 hits)
  - 1401:     4.6448 percent of the time (929 hits)
  - 1402:    12.4094 percent of the time (2482 hits)
  - 1403:     2.0299 percent of the time (406 hits)
  - 1405:    84.4408 percent of the time (16889 hits)
  - 1406:     0.3900 percent of the time (78 hits)
  - 1407:     2.5599 percent of the time (512 hits)
  - 1408:     1.0299 percent of the time (206 hits)
  - 1409:     5.4547 percent of the time (1091 hits)
  - 1410:     9.2195 percent of the time (1844 hits)
  - 1411:    19.2290 percent of the time (3846 hits)
  - 1412:    60.0820 percent of the time (12017 hits)
  - 1413:     1.3699 percent of the time (274 hits)
  - 1414:     9.2495 percent of the time (1850 hits)
  - 1415:     1.2549 percent of the time (251 hits)
  - 1416:     0.1150 percent of the time (23 hits)
  - 1417:     2.4049 percent of the time (481 hits)
  - 1418:    19.1290 percent of the time (3826 hits)
  - 1419:     1.4799 percent of the time (296 hits)
  - 1420:     0.9900 percent of the time (198 hits)
  - 1421:     0.1000 percent of the time (20 hits)
  - 1422:     2.3249 percent of the time (465 hits)
  - 1423:     4.1648 percent of the time (833 hits)
  - 1424:     0.8000 percent of the time (160 hits)
  - 1425:     0.9450 percent of the time (189 hits)
  - 1426:     0.1650 percent of the time (33 hits)
  - 1427:     6.2397 percent of the time (1248 hits)
  - 1430:     3.5648 percent of the time (713 hits)
  - 1431:    32.9684 percent of the time (6594 hits)
  - 1432:     8.5696 percent of the time (1714 hits)
  - 1433:     6.6797 percent of the time (1336 hits)
  - 1434:    17.1391 percent of the time (3428 hits)
  - 1435:     6.0947 percent of the time (1219 hits)
  - 1436:     0.7600 percent of the time (152 hits)
  - 1437:     0.1200 percent of the time (24 hits)
  - 1438:    99.9700 percent of the time (19995 hits)
  - 1439:     3.8948 percent of the time (779 hits)
  - 1440:    57.2571 percent of the time (11452 hits)
  - 1441:     5.0547 percent of the time (1011 hits)
  - 1442:     0.1850 percent of the time (37 hits)
  - 1443:     6.3697 percent of the time (1274 hits)
  - 1444:     4.5648 percent of the time (913 hits)
  - 1445:    27.1986 percent of the time (5440 hits)
  - 1446:    71.6814 percent of the time (14337 hits)
  - 1447:    90.2205 percent of the time (18045 hits)
  - 1448:     1.6149 percent of the time (323 hits)
  - 1450:     0.0600 percent of the time (12 hits)
  - 1452:     0.1100 percent of the time (22 hits)
  - 1455:     1.6049 percent of the time (321 hits)
  - 1456:     6.5947 percent of the time (1319 hits)
  - 1457:     9.1545 percent of the time (1831 hits)
  - 1458:     0.0050 percent of the time (1 hits)
  - 1459:     1.0199 percent of the time (204 hits)
  - 1460:     0.4250 percent of the time (85 hits)
  - 1461:    35.3432 percent of the time (7069 hits)
  - 1462:    11.9044 percent of the time (2381 hits)
  - 1463:     8.3746 percent of the time (1675 hits)
  - 1464:     0.1000 percent of the time (20 hits)
  - 1466:    27.7486 percent of the time (5550 hits)
  - 1467:    33.2033 percent of the time (6641 hits)
  - 1468:    99.7400 percent of the time (19949 hits)
  - 1469:     0.1150 percent of the time (23 hits)
  - 1470:     0.0100 percent of the time (2 hits)
  - 1472:     0.0250 percent of the time (5 hits)
  - 1474:     5.3397 percent of the time (1068 hits)
  - 1475:     0.5750 percent of the time (115 hits)
  - 1476:    57.0771 percent of the time (11416 hits)
  - 1477:     3.2498 percent of the time (650 hits)
  - 1478:     3.1648 percent of the time (633 hits)
  - 1479:     7.9046 percent of the time (1581 hits)
  - 1480:    47.4026 percent of the time (9481 hits)
  - 1481:     2.1849 percent of the time (437 hits)
  - 1483:     0.4750 percent of the time (95 hits)
  - 1486:     0.3400 percent of the time (68 hits)
  - 1488:     0.0050 percent of the time (1 hits)
  - 1489:     0.3650 percent of the time (73 hits)
  - 1490:    12.6294 percent of the time (2526 hits)
  - 1491:    79.9110 percent of the time (15983 hits)
  - 1493:     3.5348 percent of the time (707 hits)
  - 1494:    72.8514 percent of the time (14571 hits)
  - 1495:     3.8048 percent of the time (761 hits)
  - 1496:     0.6700 percent of the time (134 hits)
  - 1497:     3.8798 percent of the time (776 hits)
  - 1498:     0.7650 percent of the time (153 hits)
  - 1501:     0.0200 percent of the time (4 hits)
  - 1502:     2.0549 percent of the time (411 hits)
  - 1503:    99.7850 percent of the time (19958 hits)
  - 1504:    23.3888 percent of the time (4678 hits)
  - 1505:    19.9440 percent of the time (3989 hits)
  - 1506:     4.3598 percent of the time (872 hits)
  - 1507:     1.2149 percent of the time (243 hits)
  - 1508:     9.8695 percent of the time (1974 hits)
  - 1509:     6.6547 percent of the time (1331 hits)
  - 1510:     3.5648 percent of the time (713 hits)
  - 1511:    88.7856 percent of the time (17758 hits)
  - 1512:    22.8339 percent of the time (4567 hits)
  - 1513:    96.9602 percent of the time (19393 hits)
  - 1514:    44.9578 percent of the time (8992 hits)
  - 1515:    46.8427 percent of the time (9369 hits)
  - 1516:    95.2252 percent of the time (19046 hits)
  - 1517:    18.0141 percent of the time (3603 hits)
  - 1518:   100.0000 percent of the time (20001 hits)
  - 1519:    34.7733 percent of the time (6955 hits)
  - 1520:    21.9539 percent of the time (4391 hits)
  - 1521:     0.9100 percent of the time (182 hits)
  - 1522:     0.5600 percent of the time (112 hits)
  - 1523:    33.3983 percent of the time (6680 hits)
  - 1524:     5.7447 percent of the time (1149 hits)
  - 1525:     5.4347 percent of the time (1087 hits)
  - 1526:    36.1332 percent of the time (7227 hits)
  - 1527:    11.1644 percent of the time (2233 hits)
  - 1528:    93.6503 percent of the time (18731 hits)
  - 1529:    10.2395 percent of the time (2048 hits)
  - 1530:     5.3047 percent of the time (1061 hits)
  - 1531:    84.1958 percent of the time (16840 hits)
  - 1532:     2.4099 percent of the time (482 hits)
  - 1533:    16.4242 percent of the time (3285 hits)
  - 1535:    82.1259 percent of the time (16426 hits)
  - 1536:    21.3189 percent of the time (4264 hits)
  - 1537:    85.2457 percent of the time (17050 hits)
  - 1538:    62.6819 percent of the time (12537 hits)
  - 1539:     1.6499 percent of the time (330 hits)
  - 1540:     5.2197 percent of the time (1044 hits)
  - 1541:     2.1249 percent of the time (425 hits)
  - 1542:     2.7549 percent of the time (551 hits)
  - 1543:     0.4300 percent of the time (86 hits)
  - 1544:    52.2024 percent of the time (10441 hits)
  - 1545:     0.1200 percent of the time (24 hits)
  - 1546:     5.9697 percent of the time (1194 hits)
  - 1547:     8.5946 percent of the time (1719 hits)
  - 1548:     1.0449 percent of the time (209 hits)
  - 1549:     0.5400 percent of the time (108 hits)
  - 1550:     2.7249 percent of the time (545 hits)
  - 1551:    70.7165 percent of the time (14144 hits)
  - 1552:    98.1501 percent of the time (19631 hits)
  - 1553:    98.1451 percent of the time (19630 hits)
  - 1554:    87.4806 percent of the time (17497 hits)
  - 1555:    71.5514 percent of the time (14311 hits)
  - 1556:    38.9531 percent of the time (7791 hits)
  - 1557:     7.1246 percent of the time (1425 hits)
  - 1558:    82.3959 percent of the time (16480 hits)
  - 1560:     1.2999 percent of the time (260 hits)
  - 1561:    10.5145 percent of the time (2103 hits)
  - 1562:     1.4049 percent of the time (281 hits)
  - 1563:    89.6705 percent of the time (17935 hits)
  - 1564:    12.5144 percent of the time (2503 hits)
  - 1565:    38.3581 percent of the time (7672 hits)
  - 1566:    16.8792 percent of the time (3376 hits)
  - 1567:     0.1700 percent of the time (34 hits)
  - 1568:     0.0050 percent of the time (1 hits)
  - 1569:     7.4146 percent of the time (1483 hits)
  - 1570:    10.2445 percent of the time (2049 hits)
  - 1571:    91.1104 percent of the time (18223 hits)
  - 1572:    10.2745 percent of the time (2055 hits)
  - 1573:    23.9138 percent of the time (4783 hits)
  - 1574:    77.1861 percent of the time (15438 hits)
  - 1575:     0.3000 percent of the time (60 hits)
  - 1576:     0.3200 percent of the time (64 hits)
  - 1577:    19.4690 percent of the time (3894 hits)
  - 1578:     5.3397 percent of the time (1068 hits)
  - 1579:     2.8099 percent of the time (562 hits)
  - 1580:    51.2074 percent of the time (10242 hits)
  - 1581:     0.5600 percent of the time (112 hits)
  - 1582:     0.0550 percent of the time (11 hits)
  - 1583:    99.1600 percent of the time (19833 hits)
  - 1584:     2.9349 percent of the time (587 hits)
  - 1585:     0.9650 percent of the time (193 hits)
  - 1586:    66.3567 percent of the time (13272 hits)
  - 1587:     9.1495 percent of the time (1830 hits)
  - 1588:    46.4377 percent of the time (9288 hits)
  - 1589:     0.0900 percent of the time (18 hits)
  - 1590:     0.9950 percent of the time (199 hits)
  - 1591:    11.1344 percent of the time (2227 hits)
  - 1592:    74.0463 percent of the time (14810 hits)
  - 1593:    53.8323 percent of the time (10767 hits)
  - 1594:    19.8840 percent of the time (3977 hits)
  - 1595:    23.3738 percent of the time (4675 hits)
  - 1596:    17.3041 percent of the time (3461 hits)
  - 1597:    45.4927 percent of the time (9099 hits)
  - 1598:     6.0797 percent of the time (1216 hits)
  - 1599:    80.4510 percent of the time (16091 hits)
  - 1600:    28.7836 percent of the time (5757 hits)
  - 1601:     2.4949 percent of the time (499 hits)
  - 1602:     4.1498 percent of the time (830 hits)
  - 1603:    61.6919 percent of the time (12339 hits)
  - 1604:     6.5647 percent of the time (1313 hits)
  - 1605:    99.9850 percent of the time (19998 hits)
  - 1606:     0.5950 percent of the time (119 hits)
  - 1607:     0.1900 percent of the time (38 hits)
  - 1608:     0.3400 percent of the time (68 hits)
  - 1609:    24.6788 percent of the time (4936 hits)
  - 1610:    17.7191 percent of the time (3544 hits)
  - 1611:     3.0348 percent of the time (607 hits)
  - 1612:     1.8949 percent of the time (379 hits)
  - 1613:    11.2244 percent of the time (2245 hits)
  - 1614:     1.0699 percent of the time (214 hits)
  - 1615:   100.0000 percent of the time (20001 hits)
  - 1616:    11.5744 percent of the time (2315 hits)
  - 1617:    15.3992 percent of the time (3080 hits)
  - 1618:    34.1483 percent of the time (6830 hits)
  - 1619:     2.6599 percent of the time (532 hits)
  - 1620:    47.8176 percent of the time (9564 hits)
  - 1621:    19.9090 percent of the time (3982 hits)
  - 1622:     4.6848 percent of the time (937 hits)
  - 1623:     4.0298 percent of the time (806 hits)
  - 1626:     1.5799 percent of the time (316 hits)
  - 1627:    98.5001 percent of the time (19701 hits)
  - 1628:   100.0000 percent of the time (20001 hits)
  - 1629:   100.0000 percent of the time (20001 hits)
  - 1630:     3.4098 percent of the time (682 hits)
  - 1631:     0.1450 percent of the time (29 hits)
  - 1632:     0.1250 percent of the time (25 hits)
  - 1635:     9.5595 percent of the time (1912 hits)
  - 1636:     0.7300 percent of the time (146 hits)
  - 1637:   100.0000 percent of the time (20001 hits)
  - 1638:     4.7848 percent of the time (957 hits)
  - 1639:    27.8086 percent of the time (5562 hits)
  - 1640:     8.6246 percent of the time (1725 hits)
  - 1641:    12.2294 percent of the time (2446 hits)
  - 1642:     6.2197 percent of the time (1244 hits)
  - 1643:     8.2846 percent of the time (1657 hits)
  - 1644:     0.6000 percent of the time (120 hits)
  - 1646:     1.2149 percent of the time (243 hits)
  - 1647:     0.1500 percent of the time (30 hits)
  - 1648:     0.0200 percent of the time (4 hits)
  - 1649:     0.2400 percent of the time (48 hits)
  - 1650:     0.3450 percent of the time (69 hits)
  - 1651:     0.2150 percent of the time (43 hits)
  - 1652:     0.3700 percent of the time (74 hits)
  - 1653:    65.1467 percent of the time (13030 hits)
  - 1654:     5.9547 percent of the time (1191 hits)
  - 1655:     4.4298 percent of the time (886 hits)
  - 1656:     0.5250 percent of the time (105 hits)
  - 1657:     0.0550 percent of the time (11 hits)
  - 1658:     0.6500 percent of the time (130 hits)
  - 1659:     0.5500 percent of the time (110 hits)
  - 1660:     8.1746 percent of the time (1635 hits)
  - 1661:    12.0544 percent of the time (2411 hits)
  - 1662:     5.5097 percent of the time (1102 hits)
  - 1663:     7.7596 percent of the time (1552 hits)
  - 1664:     0.5350 percent of the time (107 hits)
  - 1665:     0.5050 percent of the time (101 hits)
  - 1666:     0.3150 percent of the time (63 hits)
  - 1667:     0.0650 percent of the time (13 hits)
  - 1668:     8.9146 percent of the time (1783 hits)
  - 1669:    41.2729 percent of the time (8255 hits)
  - 1672:    30.0885 percent of the time (6018 hits)
  - 1673:     5.4597 percent of the time (1092 hits)
  - 1674:    37.0931 percent of the time (7419 hits)
  - 1675:    28.6586 percent of the time (5732 hits)
  - 1676:    74.8913 percent of the time (14979 hits)
  - 1677:    50.9725 percent of the time (10195 hits)
  - 1678:     6.1247 percent of the time (1225 hits)
  - 1679:     2.5949 percent of the time (519 hits)
  - 1680:     0.0050 percent of the time (1 hits)
  - 1681:     0.0250 percent of the time (5 hits)
  - 1682:     0.7500 percent of the time (150 hits)
  - 1683:     1.2349 percent of the time (247 hits)
  - 1685:    38.8281 percent of the time (7766 hits)
  - 1686:     0.1300 percent of the time (26 hits)
  - 1687:     0.5150 percent of the time (103 hits)
  - 1688:     1.3099 percent of the time (262 hits)
  - 1689:    92.0104 percent of the time (18403 hits)
  - 1690:     6.2947 percent of the time (1259 hits)
  - 1691:    33.7333 percent of the time (6747 hits)
  - 1692:     3.2098 percent of the time (642 hits)
  - 1693:    73.0163 percent of the time (14604 hits)
  - 1694:    93.3603 percent of the time (18673 hits)
  - 1695:     0.4800 percent of the time (96 hits)
  - 1696:     3.5148 percent of the time (703 hits)
  - 1697:     4.6048 percent of the time (921 hits)
  - 1698:     1.0949 percent of the time (219 hits)
  - 1699:     3.2048 percent of the time (641 hits)
  - 1700:     0.6000 percent of the time (120 hits)
  - 1701:     4.1398 percent of the time (828 hits)
  - 1702:     0.0050 percent of the time (1 hits)
  - 1704:    42.0829 percent of the time (8417 hits)
  - 1705:    42.2579 percent of the time (8452 hits)
  - 1706:    97.5351 percent of the time (19508 hits)
  - 1707:     0.1900 percent of the time (38 hits)
  - 1708:     2.0999 percent of the time (420 hits)
  - 1709:     0.0450 percent of the time (9 hits)
  - 1710:     2.2099 percent of the time (442 hits)
  - 1711:    66.3867 percent of the time (13278 hits)
  - 1712:    38.4031 percent of the time (7681 hits)
  - 1713:     3.2148 percent of the time (643 hits)
  - 1714:     6.6447 percent of the time (1329 hits)
  - 1715:     5.5647 percent of the time (1113 hits)
  - 1716:    65.0367 percent of the time (13008 hits)
  - 1717:    99.9300 percent of the time (19987 hits)
  - 1718:    21.9739 percent of the time (4395 hits)
  - 1719:     2.8949 percent of the time (579 hits)
  - 1721:    60.6020 percent of the time (12121 hits)
  - 1722:     2.8349 percent of the time (567 hits)
  - 1723:     0.0050 percent of the time (1 hits)
  - 1725:    41.0129 percent of the time (8203 hits)
  - 1726:    79.1410 percent of the time (15829 hits)
  - 1727:     4.7898 percent of the time (958 hits)
  - 1728:     2.9299 percent of the time (586 hits)
  - 1729:     4.1148 percent of the time (823 hits)
  - 1730:    99.9550 percent of the time (19992 hits)
  - 1731:     0.6200 percent of the time (124 hits)
  - 1732:     0.0200 percent of the time (4 hits)
  - 1733:     2.1999 percent of the time (440 hits)
  - 1734:    96.5402 percent of the time (19309 hits)
  - 1735:   100.0000 percent of the time (20001 hits)
  - 1736:    36.0482 percent of the time (7210 hits)
  - 1737:    87.6706 percent of the time (17535 hits)
  - 1738:     8.7296 percent of the time (1746 hits)
  - 1739:    28.6436 percent of the time (5729 hits)
  - 1740:    18.0941 percent of the time (3619 hits)
  - 1742:     0.0750 percent of the time (15 hits)
  - 1743:    27.6786 percent of the time (5536 hits)
  - 1744:    12.7494 percent of the time (2550 hits)
  - 1745:    21.3439 percent of the time (4269 hits)
  - 1746:    48.3776 percent of the time (9676 hits)
  - 1747:     1.7099 percent of the time (342 hits)
  - 1748:    22.9339 percent of the time (4587 hits)
  - 1749:    60.7220 percent of the time (12145 hits)
  - 1750:     8.3796 percent of the time (1676 hits)
  - 1751:    21.7839 percent of the time (4357 hits)
  - 1752:    28.8486 percent of the time (5770 hits)
  - 1753:    50.2425 percent of the time (10049 hits)
  - 1754:    61.7219 percent of the time (12345 hits)
  - 1755:    28.7586 percent of the time (5752 hits)
  - 1756:    27.2186 percent of the time (5444 hits)
  - 1757:    13.2843 percent of the time (2657 hits)
  - 1758:     1.0999 percent of the time (220 hits)
  - 1759:     0.1850 percent of the time (37 hits)
  - 1760:   100.0000 percent of the time (20001 hits)
  - 1761:     0.1950 percent of the time (39 hits)
  - 1762:     7.3196 percent of the time (1464 hits)
  - 1763:     0.8300 percent of the time (166 hits)
  - 1764:     0.0650 percent of the time (13 hits)
  - 1765:    14.0443 percent of the time (2809 hits)
  - 1766:    10.1345 percent of the time (2027 hits)
  - 1767:     0.0050 percent of the time (1 hits)
  - 1769:     0.0500 percent of the time (10 hits)
  - 1770:     5.6147 percent of the time (1123 hits)
  - 1771:    10.8195 percent of the time (2164 hits)
  - 1772:    14.8443 percent of the time (2969 hits)
  - 1773:    99.9900 percent of the time (19999 hits)
  - 1774:     2.2299 percent of the time (446 hits)
  - 1775:    26.3787 percent of the time (5276 hits)
  - 1776:    36.5732 percent of the time (7315 hits)
  - 1777:    42.6079 percent of the time (8522 hits)
  - 1778:     9.5395 percent of the time (1908 hits)
  - 1779:    83.2658 percent of the time (16654 hits)
  - 1780:     9.1645 percent of the time (1833 hits)
  - 1781:    46.9827 percent of the time (9397 hits)
  - 1782:     1.3799 percent of the time (276 hits)
  - 1783:     6.9347 percent of the time (1387 hits)
  - 1784:    32.8684 percent of the time (6574 hits)
  - 1785:     4.0498 percent of the time (810 hits)
  - 1786:    10.9745 percent of the time (2195 hits)
  - 1787:    30.4835 percent of the time (6097 hits)
  - 1788:    70.5515 percent of the time (14111 hits)
  - 1789:    12.9544 percent of the time (2591 hits)
  - 1790:     8.3546 percent of the time (1671 hits)
  - 1791:    99.5300 percent of the time (19907 hits)
  - 1792:    11.1744 percent of the time (2235 hits)
  - 1793:    65.5467 percent of the time (13110 hits)
  - 1794:    84.5058 percent of the time (16902 hits)
  - 1795:    36.4482 percent of the time (7290 hits)
  - 1796:     2.8849 percent of the time (577 hits)
  - 1797:    12.1294 percent of the time (2426 hits)
  - 1798:    12.5544 percent of the time (2511 hits)
