# Tau / ps;  Occurrence;  1-exp fit;  2-exp fit;  3-exp fit
19.33000000;  0.5972517639; 0.7192064281; 0.6054622155; 0.5966070301
19.34000000;  0.5972352694; 0.7190961651; 0.6054381722; 0.5965835928
19.35000000;  0.5972132932; 0.7189859190; 0.6054141298; 0.5965601640
19.36000000;  0.5971497295; 0.7188756898; 0.6053900884; 0.5965367437
19.37000000;  0.5970813230; 0.7187654775; 0.6053660480; 0.5965133318
19.38000000;  0.5970770667; 0.7186552821; 0.6053420085; 0.5964899283
19.39000000;  0.5970745832; 0.7185451036; 0.6053179700; 0.5964665332
19.40000000;  0.5970646834; 0.7184349420; 0.6052939324; 0.5964431465
19.41000000;  0.5970572010; 0.7183247973; 0.6052698958; 0.5964197682
19.42000000;  0.5970089249; 0.7182146694; 0.6052458602; 0.5963963982
19.43000000;  0.5969988586; 0.7181045585; 0.6052218255; 0.5963730367
19.44000000;  0.5970068516; 0.7179944644; 0.6051977917; 0.5963496835
19.45000000;  0.5970133941; 0.7178843872; 0.6051737589; 0.5963263386
19.46000000;  0.5969983270; 0.7177743269; 0.6051497271; 0.5963030021
19.47000000;  0.5970161594; 0.7176642835; 0.6051256962; 0.5962796738
19.48000000;  0.5969720586; 0.7175542569; 0.6051016662; 0.5962563539
19.49000000;  0.5969786006; 0.7174442472; 0.6050776373; 0.5962330423
19.50000000;  0.5969788524; 0.7173342544; 0.6050536092; 0.5962097389
19.51000000;  0.5970110449; 0.7172242784; 0.6050295822; 0.5961864439
19.52000000;  0.5969696765; 0.7171143193; 0.6050055560; 0.5961631570
19.53000000;  0.5969542784; 0.7170043770; 0.6049815309; 0.5961398785
19.54000000;  0.5969790531; 0.7168944516; 0.6049575067; 0.5961166081
19.55000000;  0.5969454210; 0.7167845431; 0.6049334834; 0.5960933460
19.56000000;  0.5968987149; 0.7166746514; 0.6049094611; 0.5960700921
19.57000000;  0.5968724977; 0.7165647765; 0.6048854398; 0.5960468464
19.58000000;  0.5968806512; 0.7164549185; 0.6048614194; 0.5960236090
19.59000000;  0.5968444240; 0.7163450774; 0.6048373999; 0.5960003796
19.60000000;  0.5967534792; 0.7162352531; 0.6048133815; 0.5959771585
19.61000000;  0.5966949669; 0.7161254456; 0.6047893639; 0.5959539455
19.62000000;  0.5966771247; 0.7160156549; 0.6047653474; 0.5959307406
19.63000000;  0.5966152117; 0.7159058811; 0.6047413317; 0.5959075439
19.64000000;  0.5965520005; 0.7157961241; 0.6047173171; 0.5958843553
19.65000000;  0.5965296270; 0.7156863840; 0.6046933033; 0.5958611749
19.66000000;  0.5964827105; 0.7155766606; 0.6046692906; 0.5958380025
19.67000000;  0.5964311065; 0.7154669541; 0.6046452788; 0.5958148382
19.68000000;  0.5963473645; 0.7153572644; 0.6046212679; 0.5957916820
19.69000000;  0.5963057589; 0.7152475916; 0.6045972580; 0.5957685338
