
>>> Condition Data >>>

    6879791 of 4400220000 molecules passed the conditions (0.16 percent).

List of reference molecules (C3H3N2) that passed the conditions:

  - 1135:     3.0748 percent of the time (615 hits)
  - 1136:     6.2747 percent of the time (1255 hits)
  - 1137:     3.4898 percent of the time (698 hits)
  - 1138:     6.6147 percent of the time (1323 hits)
  - 1139:    13.8693 percent of the time (2774 hits)
  - 1140:     2.6849 percent of the time (537 hits)
  - 1141:    13.1393 percent of the time (2628 hits)
  - 1142:     6.8647 percent of the time (1373 hits)
  - 1143:    31.6434 percent of the time (6329 hits)
  - 1144:    48.0476 percent of the time (9610 hits)
  - 1145:    12.7094 percent of the time (2542 hits)
  - 1146:     2.7249 percent of the time (545 hits)
  - 1147:    11.8594 percent of the time (2372 hits)
  - 1148:     8.9346 percent of the time (1787 hits)
  - 1149:     1.6099 percent of the time (322 hits)
  - 1150:    19.2490 percent of the time (3850 hits)
  - 1151:     7.4796 percent of the time (1496 hits)
  - 1152:     5.0547 percent of the time (1011 hits)
  - 1153:    12.3194 percent of the time (2464 hits)
  - 1154:     7.1746 percent of the time (1435 hits)
  - 1155:   100.0000 percent of the time (20001 hits)
  - 1156:     2.6549 percent of the time (531 hits)
  - 1157:   100.0000 percent of the time (20001 hits)
  - 1158:     8.0696 percent of the time (1614 hits)
  - 1159:     5.3397 percent of the time (1068 hits)
  - 1160:    14.4293 percent of the time (2886 hits)
  - 1161:    15.3142 percent of the time (3063 hits)
  - 1162:     2.4699 percent of the time (494 hits)
  - 1163:     0.2400 percent of the time (48 hits)
  - 1164:   100.0000 percent of the time (20001 hits)
  - 1165:    12.2594 percent of the time (2452 hits)
  - 1166:     2.7399 percent of the time (548 hits)
  - 1167:    11.5344 percent of the time (2307 hits)
  - 1168:     6.3447 percent of the time (1269 hits)
  - 1169:   100.0000 percent of the time (20001 hits)
  - 1170:    10.1045 percent of the time (2021 hits)
  - 1171:     6.6397 percent of the time (1328 hits)
  - 1172:     1.6199 percent of the time (324 hits)
  - 1173:     4.3898 percent of the time (878 hits)
  - 1174:   100.0000 percent of the time (20001 hits)
  - 1175:    19.2790 percent of the time (3856 hits)
  - 1176:    13.3393 percent of the time (2668 hits)
  - 1177:     5.3597 percent of the time (1072 hits)
  - 1178:     7.7346 percent of the time (1547 hits)
  - 1180:     5.6397 percent of the time (1128 hits)
  - 1181:     6.1497 percent of the time (1230 hits)
  - 1182:     1.9299 percent of the time (386 hits)
  - 1183:    25.0537 percent of the time (5011 hits)
  - 1184:    19.0790 percent of the time (3816 hits)
  - 1185:    11.3044 percent of the time (2261 hits)
  - 1186:     9.7095 percent of the time (1942 hits)
  - 1189:     4.6798 percent of the time (936 hits)
  - 1190:     3.0098 percent of the time (602 hits)
  - 1191:     1.5499 percent of the time (310 hits)
  - 1192:    63.3618 percent of the time (12673 hits)
  - 1193:     4.4598 percent of the time (892 hits)
  - 1194:     7.2046 percent of the time (1441 hits)
  - 1195:    32.0334 percent of the time (6407 hits)
  - 1196:     4.6448 percent of the time (929 hits)
  - 1197:    22.5689 percent of the time (4514 hits)
  - 1198:     0.1900 percent of the time (38 hits)
  - 1199:     0.2500 percent of the time (50 hits)
  - 1202:     0.0100 percent of the time (2 hits)
  - 1203:     0.3250 percent of the time (65 hits)
  - 1204:     5.4047 percent of the time (1081 hits)
  - 1205:     1.5599 percent of the time (312 hits)
  - 1206:     3.6048 percent of the time (721 hits)
  - 1207:     2.4649 percent of the time (493 hits)
  - 1208:     0.7900 percent of the time (158 hits)
  - 1209:     0.7000 percent of the time (140 hits)
  - 1210:    38.1881 percent of the time (7638 hits)
  - 1211:    14.8193 percent of the time (2964 hits)
  - 1212:    12.6994 percent of the time (2540 hits)
  - 1213:     7.6096 percent of the time (1522 hits)
  - 1214:   100.0000 percent of the time (20001 hits)
  - 1215:    19.9140 percent of the time (3983 hits)
  - 1216:    24.6988 percent of the time (4940 hits)
  - 1217:     7.1096 percent of the time (1422 hits)
  - 1218:     9.3745 percent of the time (1875 hits)
  - 1220:     1.3549 percent of the time (271 hits)
  - 1222:     0.0300 percent of the time (6 hits)
  - 1224:     0.0050 percent of the time (1 hits)
  - 1225:     0.0050 percent of the time (1 hits)
  - 1226:     0.7500 percent of the time (150 hits)
  - 1227:     0.5350 percent of the time (107 hits)
  - 1228:    24.8688 percent of the time (4974 hits)
  - 1229:     4.7098 percent of the time (942 hits)
  - 1230:   100.0000 percent of the time (20001 hits)
  - 1231:     9.4695 percent of the time (1894 hits)
  - 1232:     0.8450 percent of the time (169 hits)
  - 1233:    33.4283 percent of the time (6686 hits)
  - 1234:    17.5891 percent of the time (3518 hits)
  - 1235:     2.9199 percent of the time (584 hits)
  - 1236:     9.9445 percent of the time (1989 hits)
  - 1237:    10.6695 percent of the time (2134 hits)
  - 1238:     7.9096 percent of the time (1582 hits)
  - 1239:     5.7797 percent of the time (1156 hits)
  - 1240:     0.0900 percent of the time (18 hits)
  - 1243:     1.5049 percent of the time (301 hits)
  - 1244:     6.6847 percent of the time (1337 hits)
  - 1245:     0.8700 percent of the time (174 hits)
  - 1246:     0.5950 percent of the time (119 hits)
  - 1247:     0.0400 percent of the time (8 hits)
  - 1249:     0.3750 percent of the time (75 hits)
  - 1250:     0.4400 percent of the time (88 hits)
  - 1251:   100.0000 percent of the time (20001 hits)
  - 1252:   100.0000 percent of the time (20001 hits)
  - 1253:     5.8997 percent of the time (1180 hits)
  - 1254:     5.2997 percent of the time (1060 hits)
  - 1255:     3.7698 percent of the time (754 hits)
  - 1256:    14.2443 percent of the time (2849 hits)
  - 1257:     8.5046 percent of the time (1701 hits)
  - 1258:     1.0049 percent of the time (201 hits)
  - 1259:    16.6192 percent of the time (3324 hits)
  - 1260:     1.0549 percent of the time (211 hits)
  - 1261:    43.2128 percent of the time (8643 hits)
  - 1262:    10.1145 percent of the time (2023 hits)
  - 1263:     0.3750 percent of the time (75 hits)
  - 1264:     2.3949 percent of the time (479 hits)
  - 1265:     1.8249 percent of the time (365 hits)
  - 1266:     1.9149 percent of the time (383 hits)
  - 1267:    11.8644 percent of the time (2373 hits)
  - 1268:    19.3640 percent of the time (3873 hits)
  - 1269:    12.6444 percent of the time (2529 hits)
  - 1270:    19.9590 percent of the time (3992 hits)
  - 1271:    25.1387 percent of the time (5028 hits)
  - 1272:    18.8691 percent of the time (3774 hits)
  - 1273:     1.0399 percent of the time (208 hits)
  - 1274:     3.7798 percent of the time (756 hits)
  - 1275:     0.8750 percent of the time (175 hits)
  - 1276:     3.3448 percent of the time (669 hits)
  - 1277:     2.1699 percent of the time (434 hits)
  - 1278:   100.0000 percent of the time (20001 hits)
  - 1279:     1.2549 percent of the time (251 hits)
  - 1280:     1.1399 percent of the time (228 hits)
  - 1281:    17.6991 percent of the time (3540 hits)
  - 1282:     8.6996 percent of the time (1740 hits)
  - 1283:     9.4695 percent of the time (1894 hits)
  - 1284:     8.5146 percent of the time (1703 hits)
  - 1285:    51.1674 percent of the time (10234 hits)
  - 1286:     1.5049 percent of the time (301 hits)
  - 1287:    10.1245 percent of the time (2025 hits)
  - 1288:     3.4198 percent of the time (684 hits)
  - 1289:   100.0000 percent of the time (20001 hits)
  - 1290:    18.3341 percent of the time (3667 hits)
  - 1291:    85.2507 percent of the time (17051 hits)
  - 1292:    13.1843 percent of the time (2637 hits)
  - 1293:     7.8596 percent of the time (1572 hits)
  - 1294:     1.2249 percent of the time (245 hits)
  - 1295:     1.1149 percent of the time (223 hits)
  - 1296:     7.7246 percent of the time (1545 hits)
  - 1297:    99.4050 percent of the time (19882 hits)
  - 1298:    19.5090 percent of the time (3902 hits)
  - 1299:    14.5843 percent of the time (2917 hits)
  - 1300:     4.8448 percent of the time (969 hits)
  - 1301:     0.3500 percent of the time (70 hits)
  - 1302:     7.6896 percent of the time (1538 hits)
  - 1303:     4.6398 percent of the time (928 hits)
  - 1304:     6.3297 percent of the time (1266 hits)
  - 1305:     2.5999 percent of the time (520 hits)
  - 1306:     0.5950 percent of the time (119 hits)
  - 1307:     0.7450 percent of the time (149 hits)
  - 1308:     0.4550 percent of the time (91 hits)
  - 1309:     3.1548 percent of the time (631 hits)
  - 1310:    11.6944 percent of the time (2339 hits)
  - 1311:     4.7098 percent of the time (942 hits)
  - 1312:     5.1047 percent of the time (1021 hits)
  - 1313:     2.8049 percent of the time (561 hits)
  - 1314:     1.6799 percent of the time (336 hits)
  - 1315:     2.9999 percent of the time (600 hits)
  - 1316:     4.3448 percent of the time (869 hits)
  - 1317:     9.3095 percent of the time (1862 hits)
  - 1318:     0.2700 percent of the time (54 hits)
  - 1319:     4.5798 percent of the time (916 hits)
  - 1320:     4.1148 percent of the time (823 hits)
  - 1321:     0.7650 percent of the time (153 hits)
  - 1322:     5.2847 percent of the time (1057 hits)
  - 1323:     1.0099 percent of the time (202 hits)
  - 1324:     0.8150 percent of the time (163 hits)
  - 1325:    21.8589 percent of the time (4372 hits)
  - 1326:     6.5197 percent of the time (1304 hits)
  - 1327:    35.3282 percent of the time (7066 hits)
  - 1328:     5.9247 percent of the time (1185 hits)
  - 1329:     3.2498 percent of the time (650 hits)
  - 1330:    42.3979 percent of the time (8480 hits)
  - 1331:     1.7699 percent of the time (354 hits)
  - 1332:     5.2397 percent of the time (1048 hits)
  - 1333:     1.6049 percent of the time (321 hits)
  - 1334:    30.9385 percent of the time (6188 hits)
  - 1335:     2.8449 percent of the time (569 hits)
  - 1336:     3.3948 percent of the time (679 hits)
  - 1337:     0.1500 percent of the time (30 hits)
  - 1338:     0.9350 percent of the time (187 hits)
  - 1339:     3.0998 percent of the time (620 hits)
  - 1340:     0.0150 percent of the time (3 hits)
  - 1341:     4.5248 percent of the time (905 hits)
  - 1342:    64.5368 percent of the time (12908 hits)
  - 1343:     3.8848 percent of the time (777 hits)
  - 1344:     1.2149 percent of the time (243 hits)
  - 1345:     9.5295 percent of the time (1906 hits)
  - 1346:     0.1500 percent of the time (30 hits)
  - 1347:     5.6297 percent of the time (1126 hits)
  - 1348:     3.4798 percent of the time (696 hits)
  - 1349:     0.2000 percent of the time (40 hits)
  - 1350:     2.8449 percent of the time (569 hits)
  - 1351:     7.2546 percent of the time (1451 hits)
  - 1352:    17.8841 percent of the time (3577 hits)
  - 1353:    22.0539 percent of the time (4411 hits)
  - 1354:    10.3045 percent of the time (2061 hits)
  - 1355:    15.6342 percent of the time (3127 hits)
  - 1356:     8.2546 percent of the time (1651 hits)
  - 1357:    16.8092 percent of the time (3362 hits)
  - 1358:    53.0373 percent of the time (10608 hits)
  - 1359:     1.7899 percent of the time (358 hits)
  - 1360:     4.0048 percent of the time (801 hits)
  - 1361:    25.8987 percent of the time (5180 hits)
  - 1362:     8.3096 percent of the time (1662 hits)
  - 1363:   100.0000 percent of the time (20001 hits)
  - 1364:     0.8100 percent of the time (162 hits)
  - 1365:    22.9939 percent of the time (4599 hits)
  - 1366:    11.4394 percent of the time (2288 hits)
  - 1367:     0.0750 percent of the time (15 hits)
  - 1368:     1.1399 percent of the time (228 hits)
  - 1369:     1.9549 percent of the time (391 hits)
  - 1370:    13.5693 percent of the time (2714 hits)
  - 1371:   100.0000 percent of the time (20001 hits)
  - 1372:     3.8048 percent of the time (761 hits)
  - 1373:     7.5846 percent of the time (1517 hits)
  - 1374:    11.2194 percent of the time (2244 hits)
  - 1375:   100.0000 percent of the time (20001 hits)
  - 1376:    16.6542 percent of the time (3331 hits)
  - 1377:    13.3443 percent of the time (2669 hits)
  - 1378:     4.7348 percent of the time (947 hits)
  - 1379:    92.2354 percent of the time (18448 hits)
  - 1380:     0.6250 percent of the time (125 hits)
  - 1381:     2.8499 percent of the time (570 hits)
  - 1382:    12.5344 percent of the time (2507 hits)
  - 1383:     8.2546 percent of the time (1651 hits)
  - 1384:     5.7597 percent of the time (1152 hits)
  - 1385:     7.3296 percent of the time (1466 hits)
  - 1386:     0.0850 percent of the time (17 hits)
  - 1387:     1.2649 percent of the time (253 hits)
  - 1388:   100.0000 percent of the time (20001 hits)
  - 1389:     2.1899 percent of the time (438 hits)
  - 1390:     0.8100 percent of the time (162 hits)
  - 1391:    12.6094 percent of the time (2522 hits)
  - 1392:     3.8648 percent of the time (773 hits)
  - 1393:    69.1715 percent of the time (13835 hits)
  - 1394:    21.1039 percent of the time (4221 hits)
  - 1395:     8.4896 percent of the time (1698 hits)
  - 1396:    38.4431 percent of the time (7689 hits)
  - 1397:     3.5548 percent of the time (711 hits)
  - 1398:    15.0792 percent of the time (3016 hits)
  - 1399:    11.7244 percent of the time (2345 hits)
  - 1400:     4.4498 percent of the time (890 hits)
  - 1401:     7.4546 percent of the time (1491 hits)
  - 1402:     3.3598 percent of the time (672 hits)
  - 1403:     0.3050 percent of the time (61 hits)
  - 1404:     5.2247 percent of the time (1045 hits)
  - 1405:     9.6295 percent of the time (1926 hits)
  - 1406:     0.3950 percent of the time (79 hits)
  - 1407:    99.8500 percent of the time (19971 hits)
  - 1408:     2.1799 percent of the time (436 hits)
  - 1409:     1.7699 percent of the time (354 hits)
  - 1410:     1.2749 percent of the time (255 hits)
  - 1411:    10.4895 percent of the time (2098 hits)
  - 1412:    22.0489 percent of the time (4410 hits)
  - 1413:    11.2694 percent of the time (2254 hits)
  - 1414:    28.2836 percent of the time (5657 hits)
  - 1415:    37.9681 percent of the time (7594 hits)
  - 1416:     6.5197 percent of the time (1304 hits)
  - 1417:   100.0000 percent of the time (20001 hits)
  - 1418:    16.4592 percent of the time (3292 hits)
  - 1419:    16.1342 percent of the time (3227 hits)
  - 1420:     1.4999 percent of the time (300 hits)
  - 1421:     7.9196 percent of the time (1584 hits)
  - 1422:    12.3044 percent of the time (2461 hits)
  - 1423:     4.3898 percent of the time (878 hits)
  - 1424:     1.2399 percent of the time (248 hits)
  - 1425:    89.1505 percent of the time (17831 hits)
  - 1426:     0.5450 percent of the time (109 hits)
  - 1427:     1.1799 percent of the time (236 hits)
  - 1428:     0.9750 percent of the time (195 hits)
  - 1429:     7.1996 percent of the time (1440 hits)
  - 1430:     8.8546 percent of the time (1771 hits)
  - 1431:     8.1496 percent of the time (1630 hits)
  - 1432:     4.7398 percent of the time (948 hits)
  - 1433:     4.3448 percent of the time (869 hits)
  - 1434:    26.6337 percent of the time (5327 hits)
  - 1435:    12.4344 percent of the time (2487 hits)
  - 1436:     3.2798 percent of the time (656 hits)
  - 1437:     1.6949 percent of the time (339 hits)
  - 1438:     2.7249 percent of the time (545 hits)
  - 1439:     6.2097 percent of the time (1242 hits)
  - 1440:     6.2947 percent of the time (1259 hits)
  - 1441:    20.6940 percent of the time (4139 hits)
  - 1442:     3.1548 percent of the time (631 hits)
  - 1443:     2.7049 percent of the time (541 hits)
  - 1444:     5.1447 percent of the time (1029 hits)
  - 1445:     4.9798 percent of the time (996 hits)
  - 1446:     1.2949 percent of the time (259 hits)
  - 1447:     0.0150 percent of the time (3 hits)
  - 1448:     1.0699 percent of the time (214 hits)
  - 1450:     2.1299 percent of the time (426 hits)
  - 1451:     2.6299 percent of the time (526 hits)
  - 1452:    99.8450 percent of the time (19970 hits)
  - 1453:     2.9999 percent of the time (600 hits)
  - 1454:     1.0899 percent of the time (218 hits)
  - 1455:    70.9165 percent of the time (14184 hits)
  - 1456:     3.7198 percent of the time (744 hits)
  - 1457:     6.2197 percent of the time (1244 hits)
  - 1458:     9.8095 percent of the time (1962 hits)
  - 1459:     6.6297 percent of the time (1326 hits)
  - 1460:     6.8297 percent of the time (1366 hits)
  - 1461:   100.0000 percent of the time (20001 hits)
  - 1462:    90.3455 percent of the time (18070 hits)
  - 1463:     3.6748 percent of the time (735 hits)
  - 1464:     9.0645 percent of the time (1813 hits)
  - 1465:     8.1296 percent of the time (1626 hits)
  - 1466:     9.0595 percent of the time (1812 hits)
  - 1467:     9.3095 percent of the time (1862 hits)
  - 1468:     0.1300 percent of the time (26 hits)
  - 1469:     6.1397 percent of the time (1228 hits)
  - 1470:    11.7494 percent of the time (2350 hits)
  - 1471:    11.7044 percent of the time (2341 hits)
  - 1472:    18.1241 percent of the time (3625 hits)
  - 1473:    21.8839 percent of the time (4377 hits)
  - 1474:     9.6945 percent of the time (1939 hits)
  - 1475:     0.0150 percent of the time (3 hits)
  - 1476:     2.8549 percent of the time (571 hits)
  - 1477:     5.1997 percent of the time (1040 hits)
  - 1478:     2.6899 percent of the time (538 hits)
  - 1479:     9.4095 percent of the time (1882 hits)
  - 1480:     7.3196 percent of the time (1464 hits)
  - 1481:     9.1445 percent of the time (1829 hits)
  - 1482:     7.1746 percent of the time (1435 hits)
  - 1483:    23.4288 percent of the time (4686 hits)
  - 1484:    19.5090 percent of the time (3902 hits)
  - 1485:    11.7194 percent of the time (2344 hits)
  - 1486:    15.0692 percent of the time (3014 hits)
  - 1487:     4.2798 percent of the time (856 hits)
  - 1488:     3.4798 percent of the time (696 hits)
  - 1489:   100.0000 percent of the time (20001 hits)
  - 1490:     3.2448 percent of the time (649 hits)
  - 1491:   100.0000 percent of the time (20001 hits)
  - 1492:     9.4895 percent of the time (1898 hits)
  - 1493:     9.2095 percent of the time (1842 hits)
  - 1494:    13.0743 percent of the time (2615 hits)
  - 1495:    14.5643 percent of the time (2913 hits)
  - 1496:    19.2490 percent of the time (3850 hits)
  - 1497:    17.6241 percent of the time (3525 hits)
  - 1498:   100.0000 percent of the time (20001 hits)
  - 1499:     1.5849 percent of the time (317 hits)
  - 1500:     7.4696 percent of the time (1494 hits)
  - 1501:   100.0000 percent of the time (20001 hits)
  - 1504:     6.2797 percent of the time (1256 hits)
  - 1505:     0.0600 percent of the time (12 hits)
  - 1506:   100.0000 percent of the time (20001 hits)
  - 1507:    13.6643 percent of the time (2733 hits)
  - 1508:     4.6598 percent of the time (932 hits)
  - 1509:    22.9989 percent of the time (4600 hits)
  - 1510:    62.3519 percent of the time (12471 hits)
  - 1511:    11.4344 percent of the time (2287 hits)
  - 1512:     6.4347 percent of the time (1287 hits)
  - 1513:    10.1595 percent of the time (2032 hits)
  - 1514:     8.6796 percent of the time (1736 hits)
  - 1515:    10.7995 percent of the time (2160 hits)
  - 1516:    17.4541 percent of the time (3491 hits)
  - 1517:    31.6234 percent of the time (6325 hits)
  - 1518:     5.2197 percent of the time (1044 hits)
  - 1519:    12.0844 percent of the time (2417 hits)
  - 1520:    13.1243 percent of the time (2625 hits)
  - 1521:     6.5047 percent of the time (1301 hits)
  - 1522:     2.3049 percent of the time (461 hits)
  - 1523:     8.3346 percent of the time (1667 hits)
  - 1524:    12.5844 percent of the time (2517 hits)
  - 1525:     6.1897 percent of the time (1238 hits)
  - 1526:     0.7400 percent of the time (148 hits)
  - 1527:     7.2096 percent of the time (1442 hits)
  - 1528:    13.1143 percent of the time (2623 hits)
  - 1529:     8.9546 percent of the time (1791 hits)
  - 1530:     8.2046 percent of the time (1641 hits)
  - 1531:     4.8748 percent of the time (975 hits)
  - 1532:    34.2883 percent of the time (6858 hits)
  - 1533:     0.4600 percent of the time (92 hits)
  - 1534:    14.5393 percent of the time (2908 hits)
  - 1535:     2.7849 percent of the time (557 hits)
  - 1536:     0.7200 percent of the time (144 hits)
  - 1537:     1.9299 percent of the time (386 hits)
  - 1538:     0.9400 percent of the time (188 hits)
  - 1539:     0.6700 percent of the time (134 hits)
  - 1540:     2.2699 percent of the time (454 hits)
  - 1541:     1.3699 percent of the time (274 hits)
  - 1542:    15.2842 percent of the time (3057 hits)
  - 1543:     5.8497 percent of the time (1170 hits)
  - 1544:     5.9347 percent of the time (1187 hits)
  - 1545:    70.8215 percent of the time (14165 hits)
  - 1546:    23.1838 percent of the time (4637 hits)
  - 1547:     8.2696 percent of the time (1654 hits)
  - 1548:   100.0000 percent of the time (20001 hits)
  - 1549:    10.9395 percent of the time (2188 hits)
  - 1550:     1.7349 percent of the time (347 hits)
  - 1551:     5.2097 percent of the time (1042 hits)
  - 1552:     7.0596 percent of the time (1412 hits)
  - 1553:     2.2949 percent of the time (459 hits)
  - 1554:     1.1399 percent of the time (228 hits)
  - 1555:     3.6598 percent of the time (732 hits)
  - 1556:     4.4648 percent of the time (893 hits)
  - 1557:     4.2598 percent of the time (852 hits)
  - 1558:     4.2098 percent of the time (842 hits)
  - 1559:    11.6944 percent of the time (2339 hits)
  - 1560:    16.2542 percent of the time (3251 hits)
  - 1561:     2.1549 percent of the time (431 hits)
  - 1562:    12.9644 percent of the time (2593 hits)
  - 1563:     2.7299 percent of the time (546 hits)
  - 1564:     5.4597 percent of the time (1092 hits)
  - 1565:     7.0346 percent of the time (1407 hits)
  - 1566:    11.2344 percent of the time (2247 hits)
  - 1567:     0.0650 percent of the time (13 hits)
  - 1568:     1.6199 percent of the time (324 hits)
  - 1569:     6.1997 percent of the time (1240 hits)
  - 1570:     9.9895 percent of the time (1998 hits)
  - 1571:    24.4988 percent of the time (4900 hits)
  - 1572:    13.4643 percent of the time (2693 hits)
  - 1573:     0.8300 percent of the time (166 hits)
  - 1574:    99.9950 percent of the time (20000 hits)
  - 1575:    58.2421 percent of the time (11649 hits)
  - 1576:    43.0778 percent of the time (8616 hits)
  - 1577:    11.1794 percent of the time (2236 hits)
  - 1578:     9.6395 percent of the time (1928 hits)
  - 1579:     4.8998 percent of the time (980 hits)
  - 1580:     9.4245 percent of the time (1885 hits)
  - 1581:     6.0747 percent of the time (1215 hits)
  - 1582:    35.3832 percent of the time (7077 hits)
  - 1583:    11.3394 percent of the time (2268 hits)
  - 1584:     1.7149 percent of the time (343 hits)
  - 1585:     2.1149 percent of the time (423 hits)
  - 1586:    37.5331 percent of the time (7507 hits)
  - 1587:     6.3347 percent of the time (1267 hits)
  - 1588:     2.5649 percent of the time (513 hits)
  - 1589:     1.1499 percent of the time (230 hits)
  - 1590:     4.4848 percent of the time (897 hits)
  - 1591:     5.3247 percent of the time (1065 hits)
  - 1592:    10.3345 percent of the time (2067 hits)
  - 1593:     8.3396 percent of the time (1668 hits)
  - 1594:     3.9498 percent of the time (790 hits)
  - 1595:    35.4532 percent of the time (7091 hits)
  - 1596:     7.7846 percent of the time (1557 hits)
  - 1597:     4.1048 percent of the time (821 hits)
  - 1598:    27.1736 percent of the time (5435 hits)
  - 1599:     3.3298 percent of the time (666 hits)
  - 1600:     9.3195 percent of the time (1864 hits)
  - 1601:     4.2598 percent of the time (852 hits)
  - 1602:    11.0444 percent of the time (2209 hits)
  - 1603:   100.0000 percent of the time (20001 hits)
  - 1604:   100.0000 percent of the time (20001 hits)
  - 1605:     1.3699 percent of the time (274 hits)
  - 1606:     6.5797 percent of the time (1316 hits)
  - 1607:     2.6999 percent of the time (540 hits)
  - 1608:    28.5136 percent of the time (5703 hits)
  - 1609:     1.5049 percent of the time (301 hits)
  - 1610:     7.6146 percent of the time (1523 hits)
  - 1611:     3.2948 percent of the time (659 hits)
  - 1612:    96.3402 percent of the time (19269 hits)
  - 1613:    36.4832 percent of the time (7297 hits)
  - 1614:    36.9032 percent of the time (7381 hits)
  - 1615:     3.0898 percent of the time (618 hits)
  - 1616:     4.5898 percent of the time (918 hits)
  - 1617:     1.7499 percent of the time (350 hits)
  - 1618:    11.6944 percent of the time (2339 hits)
  - 1619:    10.5645 percent of the time (2113 hits)
  - 1620:    58.5771 percent of the time (11716 hits)
  - 1621:    12.4344 percent of the time (2487 hits)
  - 1622:    77.3861 percent of the time (15478 hits)
  - 1623:    76.4162 percent of the time (15284 hits)
  - 1624:     8.3396 percent of the time (1668 hits)
  - 1625:     0.4150 percent of the time (83 hits)
  - 1626:     1.0449 percent of the time (209 hits)
  - 1627:     0.8150 percent of the time (163 hits)
  - 1628:     6.4047 percent of the time (1281 hits)
  - 1629:     3.5248 percent of the time (705 hits)
  - 1630:   100.0000 percent of the time (20001 hits)
  - 1631:     0.5450 percent of the time (109 hits)
  - 1632:    13.6693 percent of the time (2734 hits)
  - 1634:     1.7849 percent of the time (357 hits)
  - 1635:    17.2441 percent of the time (3449 hits)
  - 1636:    21.7689 percent of the time (4354 hits)
  - 1637:     0.0450 percent of the time (9 hits)
  - 1638:   100.0000 percent of the time (20001 hits)
  - 1639:     0.0200 percent of the time (4 hits)
  - 1640:     0.5750 percent of the time (115 hits)
  - 1641:   100.0000 percent of the time (20001 hits)
  - 1642:    17.9691 percent of the time (3594 hits)
  - 1643:     7.4396 percent of the time (1488 hits)
  - 1644:    11.7944 percent of the time (2359 hits)
  - 1645:     0.3800 percent of the time (76 hits)
  - 1646:     1.1549 percent of the time (231 hits)
  - 1647:     0.5800 percent of the time (116 hits)
  - 1648:     2.5299 percent of the time (506 hits)
  - 1649:     1.2699 percent of the time (254 hits)
  - 1650:     1.0000 percent of the time (200 hits)
  - 1651:     1.5949 percent of the time (319 hits)
  - 1652:     7.2796 percent of the time (1456 hits)
  - 1653:     3.7948 percent of the time (759 hits)
  - 1654:    23.0238 percent of the time (4605 hits)
  - 1655:     1.4149 percent of the time (283 hits)
  - 1656:     0.4400 percent of the time (88 hits)
  - 1658:     3.1448 percent of the time (629 hits)
  - 1659:    13.8643 percent of the time (2773 hits)
  - 1660:    71.9514 percent of the time (14391 hits)
  - 1661:     6.1747 percent of the time (1235 hits)
  - 1662:     1.0049 percent of the time (201 hits)
  - 1663:     0.1200 percent of the time (24 hits)
  - 1664:    25.0337 percent of the time (5007 hits)
  - 1665:     0.3800 percent of the time (76 hits)
  - 1666:     0.2400 percent of the time (48 hits)
  - 1667:     8.2946 percent of the time (1659 hits)
  - 1668:     6.7947 percent of the time (1359 hits)
  - 1669:    13.3193 percent of the time (2664 hits)
  - 1670:     1.2149 percent of the time (243 hits)
  - 1671:     0.3450 percent of the time (69 hits)
  - 1672:     1.1749 percent of the time (235 hits)
  - 1673:     3.1648 percent of the time (633 hits)
  - 1674:     1.4949 percent of the time (299 hits)
  - 1675:     7.2146 percent of the time (1443 hits)
  - 1676:     6.9897 percent of the time (1398 hits)
  - 1677:     2.4849 percent of the time (497 hits)
  - 1678:     1.0249 percent of the time (205 hits)
  - 1679:     1.2549 percent of the time (251 hits)
  - 1682:     0.0100 percent of the time (2 hits)
  - 1683:     0.0300 percent of the time (6 hits)
  - 1684:     0.9100 percent of the time (182 hits)
  - 1685:     2.3799 percent of the time (476 hits)
  - 1686:     0.4700 percent of the time (94 hits)
  - 1687:     0.0900 percent of the time (18 hits)
  - 1688:     1.8049 percent of the time (361 hits)
  - 1689:     6.3297 percent of the time (1266 hits)
  - 1690:     3.9798 percent of the time (796 hits)
  - 1691:     4.3398 percent of the time (868 hits)
  - 1692:     3.5698 percent of the time (714 hits)
  - 1693:   100.0000 percent of the time (20001 hits)
  - 1694:     4.8648 percent of the time (973 hits)
  - 1695:     0.0300 percent of the time (6 hits)
  - 1696:    12.1494 percent of the time (2430 hits)
  - 1697:     2.7999 percent of the time (560 hits)
  - 1698:    12.7394 percent of the time (2548 hits)
  - 1699:     3.3498 percent of the time (670 hits)
  - 1702:    17.5191 percent of the time (3504 hits)
  - 1703:     8.7646 percent of the time (1753 hits)
  - 1704:     2.4749 percent of the time (495 hits)
  - 1705:     3.3948 percent of the time (679 hits)
  - 1706:     8.9596 percent of the time (1792 hits)
  - 1707:     0.5400 percent of the time (108 hits)
  - 1708:     6.5747 percent of the time (1315 hits)
  - 1709:     4.1498 percent of the time (830 hits)
  - 1710:    21.6339 percent of the time (4327 hits)
  - 1711:    11.9594 percent of the time (2392 hits)
  - 1712:     6.5497 percent of the time (1310 hits)
  - 1713:     7.1996 percent of the time (1440 hits)
  - 1714:    15.2292 percent of the time (3046 hits)
  - 1715:    10.4445 percent of the time (2089 hits)
  - 1716:     3.4698 percent of the time (694 hits)
  - 1717:     1.0399 percent of the time (208 hits)
  - 1718:    38.0681 percent of the time (7614 hits)
  - 1719:   100.0000 percent of the time (20001 hits)
  - 1720:     5.2797 percent of the time (1056 hits)
  - 1721:     2.6649 percent of the time (533 hits)
