# Tau / ps;  Occurrence;  1-exp fit;  2-exp fit;  3-exp fit
18.54000000;  0.6386472708; 0.7643441862; 0.6457966389; 0.6385022564
18.55000000;  0.6385652372; 0.7642467613; 0.6457784244; 0.6384840668
18.56000000;  0.6385038776; 0.7641493489; 0.6457602104; 0.6384658846
18.57000000;  0.6384492929; 0.7640519488; 0.6457419969; 0.6384477096
18.58000000;  0.6384143702; 0.7639545612; 0.6457237839; 0.6384295421
18.59000000;  0.6383784262; 0.7638571860; 0.6457055714; 0.6384113818
18.60000000;  0.6383311171; 0.7637598231; 0.6456873594; 0.6383932288
18.61000000;  0.6383066960; 0.7636624727; 0.6456691480; 0.6383750831
18.62000000;  0.6382190156; 0.7635651347; 0.6456509370; 0.6383569447
18.63000000;  0.6381762690; 0.7634678091; 0.6456327266; 0.6383388135
18.64000000;  0.6381891490; 0.7633704960; 0.6456145167; 0.6383206896
18.65000000;  0.6382181440; 0.7632731952; 0.6455963073; 0.6383025729
18.66000000;  0.6381765777; 0.7631759068; 0.6455780984; 0.6382844635
18.67000000;  0.6381641841; 0.7630786308; 0.6455598900; 0.6382663613
18.68000000;  0.6381673964; 0.7629813672; 0.6455416822; 0.6382482663
18.69000000;  0.6381283653; 0.7628841161; 0.6455234748; 0.6382301785
18.70000000;  0.6381578739; 0.7627868773; 0.6455052680; 0.6382120979
18.71000000;  0.6381710971; 0.7626896509; 0.6454870617; 0.6381940244
18.72000000;  0.6381105100; 0.7625924369; 0.6454688559; 0.6381759582
18.73000000;  0.6380886060; 0.7624952353; 0.6454506506; 0.6381578991
18.74000000;  0.6381050519; 0.7623980461; 0.6454324458; 0.6381398471
18.75000000;  0.6381181055; 0.7623008692; 0.6454142415; 0.6381218023
18.76000000;  0.6381958237; 0.7622037048; 0.6453960378; 0.6381037646
18.77000000;  0.6381723919; 0.7621065527; 0.6453778345; 0.6380857340
18.78000000;  0.6381172165; 0.7620094131; 0.6453596318; 0.6380677105
18.79000000;  0.6381036232; 0.7619122858; 0.6453414296; 0.6380496941
18.80000000;  0.6381014021; 0.7618151708; 0.6453232279; 0.6380316848
18.81000000;  0.6380771111; 0.7617180683; 0.6453050267; 0.6380136825
18.82000000;  0.6380883007; 0.7616209782; 0.6452868260; 0.6379956873
18.83000000;  0.6380696092; 0.7615239004; 0.6452686259; 0.6379776992
18.84000000;  0.6380065993; 0.7614268350; 0.6452504262; 0.6379597181
18.85000000;  0.6380267863; 0.7613297819; 0.6452322271; 0.6379417440
18.86000000;  0.6379782012; 0.7612327413; 0.6452140285; 0.6379237770
18.87000000;  0.6379841239; 0.7611357130; 0.6451958304; 0.6379058169
18.88000000;  0.6380017656; 0.7610386970; 0.6451776328; 0.6378878639
18.89000000;  0.6379314313; 0.7609416935; 0.6451594357; 0.6378699179
18.90000000;  0.6379215562; 0.7608447023; 0.6451412391; 0.6378519788
18.91000000;  0.6379210223; 0.7607477234; 0.6451230431; 0.6378340467
18.92000000;  0.6379019726; 0.7606507569; 0.6451048475; 0.6378161215
18.93000000;  0.6378747666; 0.7605538028; 0.6450866525; 0.6377982033
18.94000000;  0.6378467081; 0.7604568611; 0.6450684580; 0.6377802920
18.95000000;  0.6377714149; 0.7603599317; 0.6450502640; 0.6377623877
18.96000000;  0.6377808971; 0.7602630146; 0.6450320705; 0.6377444902
18.97000000;  0.6377288706; 0.7601661099; 0.6450138775; 0.6377265997
18.98000000;  0.6376824458; 0.7600692176; 0.6449956851; 0.6377087161
18.99000000;  0.6376676239; 0.7599723376; 0.6449774931; 0.6376908393
19.00000000;  0.6376878090; 0.7598754699; 0.6449593017; 0.6376729694
19.01000000;  0.6376899812; 0.7597786146; 0.6449411108; 0.6376551064
19.02000000;  0.6376649595; 0.7596817717; 0.6449229204; 0.6376372502
19.03000000;  0.6376616915; 0.7595849411; 0.6449047305; 0.6376194009
