# tau / ps;  MSD / pm^2;  Derivative
13.028680; 31287.417473; 832.922725
13.088720; 31337.426154; 859.583869
13.148760; 31389.035569; 947.835603
13.208800; 31445.943619; 1013.304596
13.268840; 31506.782427; 1018.265776
13.328880; 31567.919104; 981.655377
13.388920; 31626.857693; 968.179955
13.448960; 31684.987217; 988.868184
13.509000; 31744.358863; 1024.816344
13.569040; 31805.888837; 1031.981330
13.629080; 31867.848996; 1019.702699
13.689120; 31929.071946; 1012.778482
13.749160; 31989.879166; 956.349141
13.809200; 32047.298368; 905.703642
13.869240; 32101.676815; 840.251033
13.929280; 32152.125487; 856.148532
13.989320; 32203.528645; 907.349334
14.049360; 32258.005899; 991.954958
14.109400; 32317.562875; 1025.355317
14.169440; 32379.125208; 1008.919739
14.229480; 32439.700749; 960.768313
14.289520; 32497.385278; 963.671672
14.349560; 32555.244126; 1020.775738
14.409600; 32616.531501; 1065.432761
14.469640; 32680.500084; 1076.054630
14.529680; 32745.106404; 1019.784707
14.589720; 32806.334278; 980.852725
14.649760; 32865.224675; 986.311530
14.709800; 32924.442820; 967.891198
14.769840; 32982.555007; 928.595709
14.829880; 33038.307893; 887.355346
14.889920; 33091.584708; 882.036504
14.949960; 33144.542180; 932.161500
15.010000; 33200.509157; 1008.117980
15.070040; 33261.036560; 1027.759923
15.130080; 33322.743266; 1039.517868
15.190120; 33385.155919; 1079.300504
15.250160; 33449.957121; 1118.878650
15.310200; 33517.134595; 1150.271302
15.370240; 33586.196884; 1103.595458
15.430280; 33652.456755; 1042.986824
15.490320; 33715.077684; 1017.676990
15.550360; 33776.179011; 1057.299038
15.610400; 33839.659245; 1095.793296
15.670440; 33905.450674; 1131.749044
15.730480; 33973.400887; 1148.259079
15.790520; 34042.342362; 1167.574686
15.850560; 34112.443546; 1119.603736
15.910600; 34179.664555; 1013.156157
15.970640; 34240.494450; 902.927149
16.030680; 34294.706196; 895.191214
16.090720; 34348.453477; 918.833971
16.150760; 34403.620268; 918.889292
16.210800; 34458.790381; 896.734501
16.270840; 34512.630321; 842.767894
16.330880; 34563.230105; 791.365124
16.390920; 34610.743667; 798.860892
16.450960; 34658.707275; 837.658408
16.511000; 34709.000286; 881.013192
16.571040; 34761.896318; 931.438892
16.631080; 34817.819909; 998.718476
16.691120; 34877.782967; 1099.530767
16.751160; 34943.798794; 1137.956452
16.811200; 35012.121699; 1114.578492
16.871240; 35079.040992; 1052.377064
16.931280; 35142.225711; 1006.919678
16.991320; 35202.681168; 976.272596
17.051360; 35261.296575; 984.333472
17.111400; 35320.395957; 983.654393
17.171440; 35379.454566; 982.045224
17.231480; 35438.416561; 983.378232
17.291520; 35497.458591; 965.457943
17.351560; 35555.424685; 925.482676
17.411600; 35610.990665; 875.555705
17.471640; 35663.559030; 875.451227
17.531680; 35716.121122; 911.351426
17.591720; 35770.838661; 967.202670
17.651760; 35828.909509; 1016.878823
17.711800; 35889.962914; 1024.339478
17.771840; 35951.464256; 987.325601
17.831880; 36010.743285; 925.857404
17.891920; 36066.331764; 894.143165
17.951960; 36120.016119; 866.907897
18.012000; 36172.065270; 863.517906
18.072040; 36223.910885; 878.989531
